text_raw,label,text_cleaned
Chưa thấy công ty TQ nào kiện mà toàn thấy người Mỹ nhảy dựng hết lên thế nhỉ,0,công_ty tq kiện toàn mỹ nhảy_dựng
Ông đức nhiều cái cũng lạ,0,đức lạ
Cha mẹ như vậy kg khổ mới là lạ. ,0,cha_mẹ như_vậy khổ là_lạ
Anh em Lào ko bị gì chúc mừng,0,anh_em la bi gi chu mư ng
Những người cho rằng Nhật Bản dẫn đầu về công nghệ động cơ chạy hydro đâu rồi???,0,nhật dẫn_đầu công_nghệ động_cơ chạy hydro ? ? ?
Khuyến cáo thì phải phát sóng trên tivi và radio nhiều lần trong ngày và liên tục nhiều ngày thì người dân mới biết được . ,0,khuyến_cáo phát_sóng tivi radio liên_tục dân
"Làm gì thì làm,cứ tránh bão rồi hả tính,còn người còn của.",0,bão hả
"Vì bên cali năm nào củng khô hạn và gió lốc rất mạnh , bàn ghế ngoài vườn bay như trong phim kiếm hiệp vậy ,Hôm qua cali gió mạnh làm cây trái nhà tôi rụng cả ,",0,cali củng khô_hạn gió_lốc bàn ghế vườn bay phim kiếm_hiệp_vậy hôm_qua cali gió trái rụng
"Ngày đầu tôi cũng rất mê LUX SA 2.0, nhìn cái bánh mập thích thế. Sau khi đi lái thử cũng mê lắm, đầm, cách âm tuyệt nhưng không hiểu sao dạo gần đây nhìn quen mắt hay sao ấy mà không thấy đẹp nữa",0,đầu mê lux sa bánh mập đi lái thử mê lắm đầm cách_âm tuyệt dạo quen mắt đẹp
"Chúc mừng chiến công của C04, Công an tỉnh Hà Tĩnh và các lực lượng phối hợp.",0,chúc_mừng chiến_công c04 công_an tỉnh hà_tĩnh lực_lượng phối_hợp
Tại sao Ban quản lý các hồ thủy điện không chịu tính toán các phương án xả nước trước để đón mưa lũ về.Như vậy vừa giúp dân chống hạn vừa tránh thiệt hại lúc cao điểm của mùa mưa lũ.,0,tại_sao ban quản_lý hồ thủy_điện tính_toán phương_án xả đón mưa_lũ như_vậy giúp dân chống hạn thiệt_hại cao_điểm mùa mưa_lũ
"Chúc hạnh phúc đại gia đình , cảm phục Cường!",0,chúc hạnh_phúc đại_gia_đình cảm_phục cường !
Con xe mà bạn nói đến là wigo. Trọng lượng xe nhẹ. Rộng rãi. Bền thì ko bàn rồi. Ở đây chê wigo là sale hãng khác thôi. Ở đông nam á doanh số tầm 200k xe 1 năm đấy.,0,xe wigo trọng_lượng xe nhẹ rộng_rãi bền bàn chê wigo sale hãng đông nam doanh_số tầm 200k xe đấy
phải truy tìm và xử lý ngay,0,truy_tìm xử_lý
Tưởng cây táo này đã rụng quả xuống đầu Newton.,0,tưởng táo rụng đầu newton
"Mấy bác đừng Anti Si nữa, Si xứng đáng được dựng tượng và đặt ngay SVD quốc gia...Chile đó, ngày vui của Fan Barca và ngày buồn của Fan Leo28 sắp tới !!!",0,mấy đừng anti si si xứng_đáng dựng tượng svd quốc_gia chile vui fan barca buồn fan leo28 ! ! !
Tên này không còn là con người nữa rồi,1,con_người
"Đà nẵng mới gồng mình chống dịch.. thương quá Đà Nẵng, thương quá miền trung ơi.",0,đà_nẵng gồng chống dịch thương quá_đà_nẵng thương miền trung
"Yếu tố cơ bản nhất để làm lãnh đạo là nhìn xa và lo xa. Cái này Trump không có, cho nên khi Trump vua làm tt tôi biết liền nước Mỹ sẽ có vấn đề",0,yếu_tố cơ_bản lãnh_đạo lo_xa trump cho_nên trump vua tt liền mỹ vấn_đề
Bạn nên lấy pháp luật ra nói chuyện với Anh bạn và đề nghị Anh bạn đưa cho bạn 1 miếng nhỏ để bạn xây tổ ấm. Nếu Anh bạn cự tuyệt thì hãy đem ra tòa giải quyết. Mong bạn và gia đình bạn giải quyết việc phân chia nội bộ trong nhà.,0,pháp_luật nói_chuyện đề_nghị miếng xây tổ_ấm cự_tuyệt đem tòa giải_quyết mong gia_đình giải_quyết phân_chia nội_bộ
"300 triệu vay thêm ít tiền mua con Attrage mới cóng đi cho an tâm. City 300tr thì quá cũ, Nissan thì đang đổi nhà phân phối mới chưa biết làm ăn ra sao còn Aveo thì Chevy bỏ chạy khỏi VN mất rồi, chỉ còn Vinfast ráng làm tròn trách nhiệm chuyển giao thời điểm này thôi còn tương lai thế nào có trời mới biết.",0,300 triệu vay tiền mua attrage cóng đi an_tâm city 300tr cũ nissan đổi phân_phối làm_ăn aveo chevy chạy vn vinfast ráng làm_tròn trách_nhiệm chuyển_giao_thời_điểm tương_lai thế_nào trời
Nhìn cảnh cá sấu chạy xăm xăm lúc ở trên cạn thấy ghê quá. Nếu lỡ giáp mặt với nó không biết có chạy thoát nổi không.,0,cảnh cá_sấu chạy xăm_xăm cạn ghê lỡ giáp_mặt chạy thoát nổi
Rớt xuống nước xem như xác định làm mồi cho cá voi,0,rớt xuống_nước xác_định mồi cá_voi
công ty về Mỹ nhưng giá thành người tiêu dùng mua sẽ tăng lên.,0,công_ty mỹ giá_thành tiêu_dùng mua
"Phương án 2 ok nhất , ngoài các dự án trên nên có tuyến cao tốc Trà Vinh, Bến tre, Mỹ tho kết nối với cao tốc TP HCM đi cần thơ thì tỉnh nào ở nam bộ cũng có cao tốc kết nối với TPHCM.",0,phương_án ok dự_án tuyến cao_tốc trà vinh bến tre mỹ tho kết_nối cao_tốc tp hcm đi thơ tỉnh nam cao_tốc kết_nối tphcm
"Loại này có mặt ở các bãi đá/san hô dọc ven biển miền trung Việt Nam, tôi hay gọi là Đá Nổi. Size của nó đủ kích cỡ khá nhỏ tầm 10mm - 500mm, nhưng số lượng rất hiếm gặp...",0,có_mặt bãi đá san_hô dọc ven biển miền trung việt nam gọi đá nổi size kích_cỡ tầm 10mm 500mm số_lượng hiếm
Like vì đẹp trai. Hihi,0,like đẹp_trai hihi
"Phải truy tố hình sự để răn đe,thật hèn hạ.",1,truy_tố hình_sự răn_đe hèn_hạ
Tuyệt vời!!,0,tuyệt_vời ! !
Nhưng ko được chủ quan,0,chủ_quan
Không đẹp nhưng nhiu options,0,đẹp nhiu options
Xe Vin mà chất lượng được đảm bảo như xe Hàn và giá cũng mềm như xe Hàn thì dân VN sẽ toàn đi xe Vin,0,xe vin chất_lượng đảm_bảo xe hàn giá mềm xe hàn dân vn toàn đi xe vin
"Theo tôi là nên mua fadin vì chất lượng, trang bị an toàn, gửi xe ko mất tiền, bảo hành 5nam theo tiêu chuẩn châu âu",0,mua fadin chất_lượng trang_bị an_toàn gửi xe tiền bảo_hành 5nam tiêu_chuẩn châu âu
Đã đến lớp là phải tập trung nghe sự chuyền đạt kiến thức của thầy cô . Không phải là đến lớp ngồi mà bấm hợp pháp được . Bọn trẻ sử dụng điện thoại thời gian ở nhà đã đủ lu mê rồi bây giờ lại ở lớp học nữa .. Thôi thôi dẹp vụ này đi .,0,lớp tập_trung chuyền kiến_thức thầy lớp bấm hợp_pháp bọn trẻ sử_dụng điện_thoại thời_gian lu mê bây_giờ lớp_học dẹp vụ đi
Sai cả họ luôn thì bá đạo rồi.,0,sai bá đạo
"Mình rất ghét dịch vụ này, mấy miếng cà rốt bé tí cũng 1 túi, mấy cọng rau cũng một túi, xong rồi ăn một đống hạt vi nhựa vào người chứ sạch sẽ an toàn gì, ăn xong thì một đống ni lông thải ra môi trường.",0,ghét dịch_vụ mấy miếng cà_rốt bé tí túi mấy cọng rau túi xong đống hạt vi nhựa sạch_sẽ an_toàn xong đống ni lông thải môi_trường
Ông ta thích sống ở những nơi mà mình có nhiều kỉ niệm,0,ta thi ch sô ng ng ma mi nh co nhiê ki niê
"""Liverpool đã có cả một quá trình đầu tư bài bản, với nhiều niềm tin và công tác tuyển mộ tuyệt vời"". Ở kỳ chuyển nhượng mùa giải 2016-2017 Arsenal mua Lacazette với giá 46 triệu bảng, còn Liverpool mua Sadio Mane với giá 36 triệu bảng. Ngay cả mức giá mua cũng khác biệt.",0,liverpool quá_trình đầu_tư bài_bản niềm công_tác tuyển_mộ tuyệt_vời kỳ chuyển_nhượng mùa giải 2016 2017 arsenal mua lacazette giá 46 triệu bảng liverpool mua sadio mane giá 36 triệu bảng giá mua khác_biệt
Ko đùa được với những thực phẩm ăn vào miệng. Mong các nhà sản xuất hãy thận trọng hơn.,0,đùa thực_phẩm miệng mong sản_xuất thận_trọng
"Chúc bé luôn bình an trong tương lai, và chúc các bạn tình nguyện vui luôn an lạc hạnh phúc trong cuộc sông, các bạn đã làm tôi cay khoé mắt, cám on cac ban",0,chúc bé bình an tương_lai chúc tình_nguyện vui an_lạc hạnh_phúc sông cay khoé mắt cám on cac ban
"Họ đã tiến rất dài trên hành trình trở thành cường quốc công nghệ, ở hầu hết mọi lĩnh vực, một số công nghệ cốt lõi - thậm chí bỏ xa phần còn lại của thế giới (5G)",0,tiến hành_trình trở_thành cường_quốc công_nghệ hầu_hết lĩnh_vực một_số công_nghệ cốt_lõi thậm_chí thế_giới 5g
"Đường phố mà cứ trồng mấy loại cây rễ chùm , cành giòn dễ gãy thì còn mệt khi giông , bão .",0,đường_phố trồng mấy rễ_chùm cành giòn gãy còn_mệt giông_bão
Sau gần 4 năm của Tổng thống D.Trump thì không phải nước Mỹ đứng số 1 mà là nước Mỹ đứng một mình.,0,tổng_thống trump mỹ đứng_số mỹ đứng một_mình
 mong chờ ngày anh ra toà.,0,mong_chờ
"Thời thế tạo anh hùng, vượt qua nghịch cảnh là truyền thống của dân tộc Việt Nam, cảm ơn các bác sỹ",0,thời_thế anh_hùng nghịch_cảnh truyền_thống dân_tộc việt nam cảm_ơn bác_sỹ
"Việc đã qua nhưng những gia đình tương tự chịu khó làm hàng rào ,chi phí cũng không cao nhiều lắm. Lỗi này là do người lớn.",0,gia_đình tương_tự chịu_khó hàng_rào chi_phí lắm lỗi người_lớn
"Như bệnh nhân này ngoài vẫn đề sức khỏe thì giao tiếp,giao dịch hàng ngày của anh sẽ rất khó khăn và thiệt thòi. Ví dụ việc làm giấy tờ tùy thân như thẻ căn cước,hộ chiếu hay bằng lái xe hoặc bằng cấp các loại cực kì bất tiện. Mong anh mau chóng khỏi bệnh và hòa nhập cuộc sống bình thường như bao người....",0,bệnh_nhân đề sức_khỏe giao_tiếp giao_dịch hàng khó_khăn thiệt_thòi ví_dụ việc_làm giấy_tờ tùy_thân thẻ căn_cước hộ_chiếu lái_xe bằng_cấp cực_kì bất_tiện mong mau_chóng bệnh hòa nhập_cuộc_sống bình_thường bao
"Kết hợp dịch vụ thì chọn i10sd thôi, vi có cốp sau tiện lợi chở đồ.",0,kết_hợp dịch_vụ i10sd thôi_vi cốp tiện_lợi chở đồ
Tình quay gót không nổi bằng ha ...,0,tình gót nổi ha
Đọc tình tiết như 1 bộ phim. Cái ác luôn bị phơi bày.,0,đọc tình_tiết phim ác phơi_bày
"Cảm ơn VNExpress, mỗi ngày tôi dc học thêm 1 cụm từ mới.",0,cảm_ơn vnexpress dc học cụm
tôi ko tin MU muốn mua Fati 170tr,1,mu mua fati 170tr
"Cám ơn đạo diễn. Cám ơn tất cả các thành viên Ekip làm phim ""Ròm"" đã cho tôi một trãi nghiệm tốt như vậy. Phim gần đây nhất mà tôi xem là phim ""Hai Phượng"" khai thác chủ đề rất hay nhưng có nhiều cảnh quay bị ""gò bó"" thật sư xem ức chế (trong lúc chạy cứu con mà còn có thời gian đội mũ bảo hiểm?), tôi thông cũng thông cảm cho ""Hai Phượng"" vì ekip cũng không muốn như vậy.",0,cám_ơn đạo_diễn cám_ơn tất_cả thành_viên ekip phim ròm trãi nghiệm phim phim hai phượng khai_thác chủ_đề cảnh gò_bó sư ức_chế chạy cứu thời_gian đội mũ bảo_hiểm ? thông thông_cảm hai phượng ekip như_vậy
"Nguyên nhân có thể là: Con người cho rằng, cá voi sát thủ là loài săn mồi đỉnh cao ở đại dương và không có kẻ thù tự nhiên xứng tầm nào ngoài con người (theo Wikipedia). Vậy ai sẽ là số 1, khi tất cả đang làm mọi cách để trở thành? ))",0,nguyên_nhân có_thể con_người cá_voi sát_thủ loài săn mồi đỉnh_cao đại_dương kẻ_thù tự_nhiên xứng tầm con_người wikipedia tất_cả trở_thành ?
"Mình nghĩ nên đầu tư đất cứ để thế khoảng 5, 10 năm nữa giá trị miếng đất có thể là 5 , 6 tỷ ấy",0,đầu_tư đất 10 giá_trị miếng đất có_thể tỷ
"Điều kì diệu đã thành hiện thực. Vui mừng, xúc động, cảm ơn các y bác sỹ, chúc mừng 2 cháu và gđ! Cảm ơn cả cộng đồng đã cùng động viên chia sẻ nữa chứ",0,kì_diệu thành hiện_thực vui_mừng xúc_động cảm_ơn bác_sỹ chúc_mừng cháu gđ ! cảm_ơn cộng_đồng động_viên chia_sẻ
Bão qua rồi đúng k mn nhỉ?,0,bão ?
Tôi vẫn thích tổng thống Donald Trump.,0,tổng_thống donald_trump
Vận động live stream là cách thức hay trong trạng thái bình thường mới.,0,vận_động live stream cách_thức trạng_thái_bình_thường
"Có nên sắm cho con những món đồ xa xỉ khi tuổi còn bé không? theo tôi, hãy dành lại một ít để làm từ thiện khi mà nhiều lắm những nơi em bé còn không có ăn no mặc ấm",0,sắm món đồ xa_xỉ bé ? một_ít từ_thiện lắm bé có_ăn no mặc ấm
"Cải Lương Chi Bảo mà cất giọng lên thì tui luôn Lạnh sống lưng, một giọng hát Liêu trai đến lạ, cải luong thì tui thích nhất Cô Bạch Tuyết và chú Minh Phụng",0,cải_lương chi bảo cất giọng tui lạnh sống_lưng giọng hát liêu trai lạ cải luong tui bạch tuyết minh phụng
thêm tí nữa mua xe mới tôi vừa tậu 1 e i10 at 400tr chỉ việc đi .sao phải mua xe cũ,0,tí mua xe tậu i10 at 400tr đi mua xe cũ
Trông như hai tên cô hồn.,1,trông hai cô_hồn
đẹp thua vợ tôi nhưng tiêu tiền nhiều hơn vợ tôi. Ngấm lại thì tôi thật hạnh phúc với vợ tôi hiện tại,1,đẹp thua vợ tiêu tiền vợ ngấm hạnh_phúc vợ hiện_tại
1 tam giác ở xa trên trời,0,tam_giác trời
"Lúc này thì câu nói nào mà không để vùi dập đối thủ để tâng bốc mình lên, tranh cử mà.",0,câu vùi_dập đối_thủ tâng_bốc tranh_cử
Vì có người ăn thịt chó nên mới có người đi ăn trộm chó. Mọi người ngưng không ăn thịt chó thì lũ đó đi trộm làm gì!,0,thịt chó đi ăn_trộm chó ngưng thịt chó lũ đi trộm !
Hành động vô lương tâm thật!,1,hành_động vô_lương_tâm !
"Nếu chất lượng hãy tự chọn mình 1 thương hiệu, đừng nên lừa dối khách hàng, thực sự nhìn khó biết được nếu không có bài báo này",0,chất_lượng thương_hiệu đừng lừa_dối khách_hàng thực_sự đươ báo
gây ảnh hưởng cho sức khỏe cộng đông mà sao kg cấm luôn đi,0,ảnh_hưởng sức_khỏe cộng đông cấm đi
"theo mình chỉ làm cao tốc cầu ct2 - ngã bảy. từ ngã bảy - cà mau mở rộng quảng lộ phụng hiệp thêm 4 làn xe nữa và tách biệt làn 2 bánh hoặc cấm 2 bánh vào quảng lộ (thực tế 2 bánh củng không đi đường này về cà mau nhìêu, mà chỉ dân địa phương và rất ít đi vào ban đêm , làm cầu vượt tại các các nốt giao thông kết nối về sóc trăng và trà vinh. và cho phép tốc độ tối đa 90km/h là đủ dùng , nâng cấp 3 tỉnh lộ: 61b kết nối vị thanh, dt1 kết nối gò quao - đi kiên giang, 908b kết nối về miệt thứ. vừa giảm chi phí vừa tạo xương sống (quang lộ phụng hiệp) kết nối toàn đồng bằng!",0,làm_cao_tốc cầu ct2 ngã bảy ngã bảy cà_mau mở_rộng quảng_lộ phụng hiệp làn xe tách_biệt làn bánh cấm bánh quảng_lộ thực_tế bánh củng đi đường cà mau nhìêu dân địa_phương đi ban_đêm cầu_vượt nốt giao_thông kết_nối sóc trăng trà vinh phép tốc_độ tối_đa 90km nâng_cấp tỉnh_lộ 61b kết_nối vị dt1 kết_nối gò quao đi kiên giang 908b kết_nối miệt chi_phí xương_sống quang lộ phụng hiệp kết_nối toàn đồng_bằng !
